STATION,LAT,LON,ALT,PARAMETER,YEAR,MONTH,DAY,HOUR,AVERAGING_PERIOD,CONCENTRATION,UNITS
Station88,6.1686831,-75.5819702,1,pm25,2019,1,1,14,1,24.3874,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,14,1,43.7941,ug/m3
Station12,6.2525611,-75.5695801,1,pm25,2019,1,1,15,1,40,ug/m3
Station25,6.2633696,-75.5770035,1,pm25,2019,1,1,15,1,32,ug/m3
Station28,6.1856666,-75.5972061,1,pm25,2019,1,1,15,1,24,ug/m3
Station3,6.3790379,-75.4509125,1,pm25,2019,1,1,15,1,4,ug/m3
Station31,6.0990806,-75.6386261,1,pm25,2019,1,1,15,1,20,ug/m3
Station38,6.1684971,-75.6443558,1,pm25,2019,1,1,15,1,43,ug/m3
Station44,6.1825418,-75.5506363,1,pm25,2019,1,1,15,1,19,ug/m3
Station48,6.1523128,-75.6274872,1,pm25,2019,1,1,15,1,35,ug/m3
Station69,6.0930777,-75.637764,1,pm25,2019,1,1,15,1,19.9264,ug/m3
Station78,6.1555305,-75.6441727,1,pm25,2019,1,1,15,1,43,ug/m3
Station79,6.2218938,-75.6106033,1,pm25,2019,1,1,15,1,34.0299,ug/m3
Station80,6.2589092,-75.5482635,1,pm25,2019,1,1,15,1,45.1413,ug/m3
Station81,6.4369602,-75.3303986,1,pm25,2019,1,1,15,1,19.232,ug/m3
Station83,6.2372341,-75.610466,1,pm25,2019,1,1,15,1,35.4322,ug/m3
Station84,6.1998701,-75.5609512,1,pm25,2019,1,1,15,1,24.6537,ug/m3
Station85,6.2778502,-75.6364288,1,pm25,2019,1,1,15,1,39.1481,ug/m3
Station86,6.2904806,-75.5555191,1,pm25,2019,1,1,15,1,41.2378,ug/m3
Station87,6.3375502,-75.5678024,1,pm25,2019,1,1,15,1,26.4259,ug/m3
Station88,6.1686831,-75.5819702,1,pm25,2019,1,1,15,1,20.9707,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,15,1,23.3951,ug/m3
Station12,6.2525611,-75.5695801,1,pm25,2019,1,1,16,1,53,ug/m3
Station25,6.2633696,-75.5770035,1,pm25,2019,1,1,16,1,16,ug/m3
Station28,6.1856666,-75.5972061,1,pm25,2019,1,1,16,1,29,ug/m3
Station3,6.3790379,-75.4509125,1,pm25,2019,1,1,16,1,15,ug/m3
Station31,6.0990806,-75.6386261,1,pm25,2019,1,1,16,1,18,ug/m3
Station38,6.1684971,-75.6443558,1,pm25,2019,1,1,16,1,27,ug/m3
Station44,6.1825418,-75.5506363,1,pm25,2019,1,1,16,1,16,ug/m3
Station48,6.1523128,-75.6274872,1,pm25,2019,1,1,16,1,31,ug/m3
Station69,6.0930777,-75.637764,1,pm25,2019,1,1,16,1,15.0887,ug/m3
Station78,6.1555305,-75.6441727,1,pm25,2019,1,1,16,1,28,ug/m3
Station79,6.2218938,-75.6106033,1,pm25,2019,1,1,16,1,33.2737,ug/m3
Station80,6.2589092,-75.5482635,1,pm25,2019,1,1,16,1,19.7433,ug/m3
Station81,6.4369602,-75.3303986,1,pm25,2019,1,1,16,1,18.1673,ug/m3
Station83,6.2372341,-75.610466,1,pm25,2019,1,1,16,1,27.2236,ug/m3
Station84,6.1998701,-75.5609512,1,pm25,2019,1,1,16,1,19.8851,ug/m3
Station85,6.2778502,-75.6364288,1,pm25,2019,1,1,16,1,17.8304,ug/m3
Station86,6.2904806,-75.5555191,1,pm25,2019,1,1,16,1,17.1533,ug/m3
Station87,6.3375502,-75.5678024,1,pm25,2019,1,1,16,1,12.15,ug/m3
Station88,6.1686831,-75.5819702,1,pm25,2019,1,1,16,1,18.666,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,16,1,21.1289,ug/m3
Station12,6.2525611,-75.5695801,1,pm25,2019,1,1,17,1,29,ug/m3
Station25,6.2633696,-75.5770035,1,pm25,2019,1,1,17,1,8,ug/m3
Station28,6.1856666,-75.5972061,1,pm25,2019,1,1,17,1,18,ug/m3
Station3,6.3790379,-75.4509125,1,pm25,2019,1,1,17,1,13,ug/m3
Station31,6.0990806,-75.6386261,1,pm25,2019,1,1,17,1,10,ug/m3
Station38,6.1684971,-75.6443558,1,pm25,2019,1,1,17,1,14,ug/m3
Station44,6.1825418,-75.5506363,1,pm25,2019,1,1,17,1,10,ug/m3
Station48,6.1523128,-75.6274872,1,pm25,2019,1,1,17,1,18,ug/m3
Station69,6.0930777,-75.637764,1,pm25,2019,1,1,17,1,11.4194,ug/m3
Station78,6.1555305,-75.6441727,1,pm25,2019,1,1,17,1,14,ug/m3
Station79,6.2218938,-75.6106033,1,pm25,2019,1,1,17,1,18.67,ug/m3
Station80,6.2589092,-75.5482635,1,pm25,2019,1,1,17,1,12.4774,ug/m3
Station81,6.4369602,-75.3303986,1,pm25,2019,1,1,17,1,9.73565,ug/m3
Station83,6.2372341,-75.610466,1,pm25,2019,1,1,17,1,11.2421,ug/m3
Station84,6.1998701,-75.5609512,1,pm25,2019,1,1,17,1,12.5619,ug/m3
Station85,6.2778502,-75.6364288,1,pm25,2019,1,1,17,1,8.97772,ug/m3
Station86,6.2904806,-75.5555191,1,pm25,2019,1,1,17,1,14.8587,ug/m3
Station87,6.3375502,-75.5678024,1,pm25,2019,1,1,17,1,7.34096,ug/m3
Station88,6.1686831,-75.5819702,1,pm25,2019,1,1,17,1,17.6001,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,17,1,21.3548,ug/m3
Station12,6.2525611,-75.5695801,1,pm25,2019,1,1,18,1,16,ug/m3
Station25,6.2633696,-75.5770035,1,pm25,2019,1,1,18,1,7,ug/m3
Station28,6.1856666,-75.5972061,1,pm25,2019,1,1,18,1,9,ug/m3
Station3,6.3790379,-75.4509125,1,pm25,2019,1,1,18,1,5,ug/m3
Station31,6.0990806,-75.6386261,1,pm25,2019,1,1,18,1,6,ug/m3
Station38,6.1684971,-75.6443558,1,pm25,2019,1,1,18,1,8,ug/m3
Station44,6.1825418,-75.5506363,1,pm25,2019,1,1,18,1,7,ug/m3
Station48,6.1523128,-75.6274872,1,pm25,2019,1,1,18,1,9,ug/m3
Station69,6.0930777,-75.637764,1,pm25,2019,1,1,18,1,12.8112,ug/m3
Station78,6.1555305,-75.6441727,1,pm25,2019,1,1,18,1,14,ug/m3
Station79,6.2218938,-75.6106033,1,pm25,2019,1,1,18,1,13.7542,ug/m3
Station80,6.2589092,-75.5482635,1,pm25,2019,1,1,18,1,7.53088,ug/m3
Station81,6.4369602,-75.3303986,1,pm25,2019,1,1,18,1,6.11706,ug/m3
Station83,6.2372341,-75.610466,1,pm25,2019,1,1,18,1,5.03212,ug/m3
Station84,6.1998701,-75.5609512,1,pm25,2019,1,1,18,1,1.26363,ug/m3
Station85,6.2778502,-75.6364288,1,pm25,2019,1,1,18,1,7.73478,ug/m3
Station86,6.2904806,-75.5555191,1,pm25,2019,1,1,18,1,13.7202,ug/m3
Station87,6.3375502,-75.5678024,1,pm25,2019,1,1,18,1,8.61021,ug/m3
Station88,6.1686831,-75.5819702,1,pm25,2019,1,1,18,1,10.1504,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,18,1,8.87242,ug/m3
Station12,6.2525611,-75.5695801,1,pm25,2019,1,1,19,1,12,ug/m3
Station25,6.2633696,-75.5770035,1,pm25,2019,1,1,19,1,4,ug/m3
Station28,6.1856666,-75.5972061,1,pm25,2019,1,1,19,1,6,ug/m3
Station31,6.0990806,-75.6386261,1,pm25,2019,1,1,19,1,1,ug/m3
Station38,6.1684971,-75.6443558,1,pm25,2019,1,1,19,1,6,ug/m3
Station44,6.1825418,-75.5506363,1,pm25,2019,1,1,19,1,2,ug/m3
Station48,6.1523128,-75.6274872,1,pm25,2019,1,1,19,1,9,ug/m3
Station69,6.0930777,-75.637764,1,pm25,2019,1,1,19,1,5.13734,ug/m3
Station78,6.1555305,-75.6441727,1,pm25,2019,1,1,19,1,12,ug/m3
Station79,6.2218938,-75.6106033,1,pm25,2019,1,1,19,1,17.5808,ug/m3
Station80,6.2589092,-75.5482635,1,pm25,2019,1,1,19,1,2.51549,ug/m3
Station81,6.4369602,-75.3303986,1,pm25,2019,1,1,19,1,8.59609,ug/m3
Station83,6.2372341,-75.610466,1,pm25,2019,1,1,19,1,7.56302,ug/m3
Station85,6.2778502,-75.6364288,1,pm25,2019,1,1,19,1,6.46222,ug/m3
Station86,6.2904806,-75.5555191,1,pm25,2019,1,1,19,1,18.7483,ug/m3
Station87,6.3375502,-75.5678024,1,pm25,2019,1,1,19,1,13.5624,ug/m3
Station88,6.1686831,-75.5819702,1,pm25,2019,1,1,19,1,11.4231,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,19,1,6.36509,ug/m3
Station12,6.2525611,-75.5695801,1,pm25,2019,1,1,20,1,9,ug/m3
Station25,6.2633696,-75.5770035,1,pm25,2019,1,1,20,1,2,ug/m3
Station28,6.1856666,-75.5972061,1,pm25,2019,1,1,20,1,8,ug/m3
Station31,6.0990806,-75.6386261,1,pm25,2019,1,1,20,1,3,ug/m3
Station38,6.1684971,-75.6443558,1,pm25,2019,1,1,20,1,27,ug/m3
Station48,6.1523128,-75.6274872,1,pm25,2019,1,1,20,1,6,ug/m3
Station69,6.0930777,-75.637764,1,pm25,2019,1,1,20,1,10.2623,ug/m3
Station78,6.1555305,-75.6441727,1,pm25,2019,1,1,20,1,8,ug/m3
Station79,6.2218938,-75.6106033,1,pm25,2019,1,1,20,1,13.8148,ug/m3
Station81,6.4369602,-75.3303986,1,pm25,2019,1,1,20,1,6.1667,ug/m3
Station83,6.2372341,-75.610466,1,pm25,2019,1,1,20,1,8.80424,ug/m3
Station84,6.1998701,-75.5609512,1,pm25,2019,1,1,20,1,3.81059,ug/m3
Station85,6.2778502,-75.6364288,1,pm25,2019,1,1,20,1,11.6591,ug/m3
Station86,6.2904806,-75.5555191,1,pm25,2019,1,1,20,1,17.4759,ug/m3
Station87,6.3375502,-75.5678024,1,pm25,2019,1,1,20,1,8.61909,ug/m3
Station88,6.1686831,-75.5819702,1,pm25,2019,1,1,20,1,7.62592,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,20,1,8.90931,ug/m3
Station12,6.2525611,-75.5695801,1,pm25,2019,1,1,21,1,7,ug/m3
Station25,6.2633696,-75.5770035,1,pm25,2019,1,1,21,1,4,ug/m3
Station28,6.1856666,-75.5972061,1,pm25,2019,1,1,21,1,12,ug/m3
Station31,6.0990806,-75.6386261,1,pm25,2019,1,1,21,1,6,ug/m3
Station38,6.1684971,-75.6443558,1,pm25,2019,1,1,21,1,9,ug/m3
Station48,6.1523128,-75.6274872,1,pm25,2019,1,1,21,1,4,ug/m3
Station69,6.0930777,-75.637764,1,pm25,2019,1,1,21,1,3.84338,ug/m3
Station78,6.1555305,-75.6441727,1,pm25,2019,1,1,21,1,6,ug/m3
Station79,6.2218938,-75.6106033,1,pm25,2019,1,1,21,1,13.7297,ug/m3
Station80,6.2589092,-75.5482635,1,pm25,2019,1,1,21,1,1.25664,ug/m3
Station81,6.4369602,-75.3303986,1,pm25,2019,1,1,21,1,8.61872,ug/m3
Station83,6.2372341,-75.610466,1,pm25,2019,1,1,21,1,3.74869,ug/m3
Station85,6.2778502,-75.6364288,1,pm25,2019,1,1,21,1,10.3217,ug/m3
Station86,6.2904806,-75.5555191,1,pm25,2019,1,1,21,1,12.489,ug/m3
Station87,6.3375502,-75.5678024,1,pm25,2019,1,1,21,1,16.0265,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,21,1,5.07081,ug/m3
Station12,6.2525611,-75.5695801,1,pm25,2019,1,1,22,1,6,ug/m3
Station25,6.2633696,-75.5770035,1,pm25,2019,1,1,22,1,2,ug/m3
Station28,6.1856666,-75.5972061,1,pm25,2019,1,1,22,1,9,ug/m3
Station3,6.3790379,-75.4509125,1,pm25,2019,1,1,22,1,5,ug/m3
Station31,6.0990806,-75.6386261,1,pm25,2019,1,1,22,1,5,ug/m3
Station38,6.1684971,-75.6443558,1,pm25,2019,1,1,22,1,8,ug/m3
Station44,6.1825418,-75.5506363,1,pm25,2019,1,1,22,1,5,ug/m3
Station48,6.1523128,-75.6274872,1,pm25,2019,1,1,22,1,4,ug/m3
Station69,6.0930777,-75.637764,1,pm25,2019,1,1,22,1,6.39744,ug/m3
Station78,6.1555305,-75.6441727,1,pm25,2019,1,1,22,1,6,ug/m3
Station79,6.2218938,-75.6106033,1,pm25,2019,1,1,22,1,7.45331,ug/m3
Station80,6.2589092,-75.5482635,1,pm25,2019,1,1,22,1,10.0448,ug/m3
Station81,6.4369602,-75.3303986,1,pm25,2019,1,1,22,1,4.88556,ug/m3
Station83,6.2372341,-75.610466,1,pm25,2019,1,1,22,1,8.73416,ug/m3
Station84,6.1998701,-75.5609512,1,pm25,2019,1,1,22,1,2.52493,ug/m3
Station85,6.2778502,-75.6364288,1,pm25,2019,1,1,22,1,5.14122,ug/m3
Station86,6.2904806,-75.5555191,1,pm25,2019,1,1,22,1,9.97018,ug/m3
Station87,6.3375502,-75.5678024,1,pm25,2019,1,1,22,1,12.2789,ug/m3
Station88,6.1686831,-75.5819702,1,pm25,2019,1,1,22,1,1.25849,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,22,1,5.04448,ug/m3
Station12,6.2525611,-75.5695801,1,pm25,2019,1,1,23,1,3,ug/m3
Station25,6.2633696,-75.5770035,1,pm25,2019,1,1,23,1,3,ug/m3
Station28,6.1856666,-75.5972061,1,pm25,2019,1,1,23,1,15,ug/m3
Station3,6.3790379,-75.4509125,1,pm25,2019,1,1,23,1,6,ug/m3
Station31,6.0990806,-75.6386261,1,pm25,2019,1,1,23,1,3,ug/m3
Station38,6.1684971,-75.6443558,1,pm25,2019,1,1,23,1,8,ug/m3
Station44,6.1825418,-75.5506363,1,pm25,2019,1,1,23,1,8,ug/m3
Station48,6.1523128,-75.6274872,1,pm25,2019,1,1,23,1,8,ug/m3
Station69,6.0930777,-75.637764,1,pm25,2019,1,1,23,1,3.82018,ug/m3
Station78,6.1555305,-75.6441727,1,pm25,2019,1,1,23,1,10,ug/m3
Station79,6.2218938,-75.6106033,1,pm25,2019,1,1,23,1,6.10025,ug/m3
Station80,6.2589092,-75.5482635,1,pm25,2019,1,1,23,1,8.72479,ug/m3
Station83,6.2372341,-75.610466,1,pm25,2019,1,1,23,1,13.6447,ug/m3
Station84,6.1998701,-75.5609512,1,pm25,2019,1,1,23,1,2.50845,ug/m3
Station85,6.2778502,-75.6364288,1,pm25,2019,1,1,23,1,8.93355,ug/m3
Station86,6.2904806,-75.5555191,1,pm25,2019,1,1,23,1,13.547,ug/m3
Station87,6.3375502,-75.5678024,1,pm25,2019,1,1,23,1,9.72674,ug/m3
Station88,6.1686831,-75.5819702,1,pm25,2019,1,1,23,1,11.2798,ug/m3
Station90,6.1433334,-75.6202774,1,pm25,2019,1,1,23,1,6.26021,ug/m3
