STATION,LAT,LON,ALT,PARAMETER,YEAR,MONTH,DAY,HOUR,AVERAGING_PERIOD,CONCENTRATION,UNITS
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,8,1,22.411161422729492,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,9,1,21.822742462158203,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,10,1,22.41396141052246,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,11,1,23.940195083618164,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,12,1,25.147499084472656,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,13,1,27.237102508544922,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,14,1,29.86629867553711,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,15,1,31.525968551635742,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,16,1,31.623014450073242,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,17,1,32.08146667480469,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,18,1,30.238672256469727,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,19,1,28.451370239257812,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,20,1,26.62848663330078,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,21,1,24.276077270507812,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,22,1,22.978599548339844,ug/m3
Station3,6.3790379,-75.4509125,1,pm5,2019,3,11,23,1,22.02564239501953,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,0,1,21.906742095947266,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,1,1,21.296045303344727,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,2,1,20.544708251953125,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,3,1,20.340492248535156,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,4,1,20.169315338134766,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,5,1,19.45111656188965,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,6,1,20.02912139892578,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,7,1,19.946489334106445,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,8,1,20.409420013427734,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,9,1,21.787429809570312,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,10,1,22.86346435546875,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,11,1,24.00947380065918,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,12,1,24.8132381439209,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,13,1,26.351221084594727,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,14,1,27.64436149597168,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,15,1,28.595151901245117,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,16,1,29.330793380737305,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,17,1,28.69961166381836,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,18,1,29.555007934570312,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,19,1,28.235870361328125,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,20,1,27.73564338684082,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,21,1,26.612619400024414,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,22,1,25.287405014038086,ug/m3
Station82,6.3453598,-75.5047531,1,pm5,2019,3,11,23,1,24.690216064453125,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,0,1,19.653583526611328,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,1,1,18.43671226501465,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,2,1,17.089479446411133,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,3,1,15.969308853149414,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,4,1,16.247825622558594,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,5,1,16.150293350219727,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,6,1,16.7794246673584,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,7,1,17.13800811767578,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,8,1,18.25301170349121,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,9,1,18.79391860961914,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,10,1,19.524133682250977,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,11,1,20.011247634887695,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,12,1,20.50921630859375,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,13,1,22.187480926513672,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,14,1,23.058551788330078,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,15,1,24.44688606262207,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,16,1,26.334640502929688,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,17,1,27.066530227661133,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,18,1,28.469585418701172,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,19,1,28.653820037841797,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,20,1,28.23583221435547,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,21,1,26.958126068115234,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,22,1,25.001575469970703,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,23,1,22.97707176208496,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,0,1,25.114973068237305,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,1,1,24.404062271118164,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,2,1,24.39202880859375,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,3,1,26.62500762939453,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,4,1,28.83359718322754,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,5,1,31.924833297729492,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,6,1,35.08000183105469,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,7,1,36.154396057128906,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,8,1,36.17530822753906,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,9,1,34.87953567504883,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,10,1,33.333953857421875,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,11,1,32.550716400146484,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,12,1,32.78943634033203,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,13,1,32.60690689086914,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,14,1,34.03731155395508,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,15,1,34.743709564208984,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,16,1,36.05756759643555,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,17,1,37.34336853027344,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,18,1,38.095115661621094,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,19,1,35.914154052734375,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,20,1,33.889671325683594,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,21,1,30.92808723449707,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,22,1,28.107421875,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,23,1,25.903818130493164,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,0,1,18.813560485839844,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,1,1,17.79831886291504,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,2,1,17.914304733276367,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,3,1,18.601116180419922,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,4,1,19.915019989013672,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,5,1,20.95918083190918,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,6,1,21.86480712890625,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,7,1,21.71436309814453,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,8,1,22.591075897216797,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,9,1,22.440439224243164,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,10,1,22.150489807128906,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,11,1,20.617706298828125,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,12,1,20.633033752441406,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,13,1,20.737062454223633,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,14,1,21.2420711517334,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,15,1,21.99605941772461,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,16,1,23.477907180786133,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,17,1,25.01563262939453,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,18,1,25.906673431396484,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,19,1,26.141782760620117,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,20,1,24.714454650878906,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,21,1,24.148033142089844,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,22,1,22.614648818969727,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,23,1,20.93409538269043,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,0,1,26.835737228393555,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,1,1,25.944974899291992,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,2,1,26.064144134521484,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,3,1,25.420164108276367,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,4,1,26.210033416748047,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,5,1,27.926233291625977,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,6,1,29.38075828552246,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,7,1,30.915403366088867,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,8,1,32.332481384277344,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,9,1,32.2138671875,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,10,1,33.181034088134766,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,11,1,32.22003173828125,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,12,1,31.491600036621094,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,13,1,31.084672927856445,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,14,1,31.76165008544922,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,15,1,32.40030288696289,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,16,1,33.42886734008789,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,17,1,34.73260498046875,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,18,1,35.99250030517578,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,19,1,35.46555709838867,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,20,1,35.13420867919922,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,21,1,33.89755630493164,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,22,1,32.36579895019531,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,23,1,30.871784210205078,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,0,1,24.805957794189453,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,1,1,23.1926212310791,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,2,1,22.165611267089844,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,3,1,21.47015380859375,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,4,1,21.513011932373047,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,5,1,22.968616485595703,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,6,1,24.819679260253906,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,7,1,26.474502563476562,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,8,1,29.231170654296875,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,9,1,31.80644989013672,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,10,1,33.12583923339844,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,11,1,33.12622833251953,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,12,1,33.39249801635742,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,13,1,33.27801513671875,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,14,1,33.594505310058594,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,15,1,34.04960250854492,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,16,1,34.820709228515625,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,17,1,36.66617202758789,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,18,1,38.39897918701172,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,19,1,38.655548095703125,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,20,1,37.51521301269531,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,21,1,34.35771942138672,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,22,1,31.757978439331055,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,23,1,27.549379348754883,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,0,1,20.865724563598633,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,1,1,20.239578247070312,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,2,1,19.813730239868164,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,3,1,19.703983306884766,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,4,1,20.584365844726562,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,5,1,21.66281509399414,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,6,1,23.04176139831543,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,7,1,23.52654457092285,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,8,1,23.84044075012207,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,9,1,23.739238739013672,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,10,1,23.64776039123535,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,11,1,22.4946231842041,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,12,1,23.089248657226562,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,13,1,24.01736831665039,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,14,1,25.17021369934082,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,15,1,27.72177505493164,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,16,1,29.802207946777344,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,17,1,31.909393310546875,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,18,1,32.4958381652832,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,19,1,31.35809898376465,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,20,1,29.728811264038086,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,21,1,27.178163528442383,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,22,1,24.040122985839844,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,23,1,22.04129981994629,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,0,1,24.67568016052246,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,1,1,23.489656448364258,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,2,1,22.58497428894043,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,3,1,23.784164428710938,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,4,1,24.304521560668945,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,5,1,26.369056701660156,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,6,1,28.62692642211914,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,7,1,33.46772384643555,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,8,1,36.992488861083984,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,9,1,41.535888671875,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,10,1,45.36046600341797,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,11,1,48.20047378540039,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,12,1,50.490360260009766,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,13,1,50.61693572998047,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,14,1,50.60343933105469,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,15,1,48.893524169921875,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,16,1,45.249813079833984,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,17,1,43.84926986694336,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,18,1,42.13884353637695,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,19,1,40.00348663330078,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,20,1,36.67726135253906,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,21,1,34.830543518066406,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,22,1,32.36465072631836,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,23,1,29.067115783691406,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,0,1,25.23521614074707,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,1,1,23.04022979736328,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,2,1,21.37795639038086,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,3,1,20.7845458984375,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,4,1,22.021438598632812,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,5,1,25.110523223876953,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,6,1,27.130998611450195,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,7,1,30.312179565429688,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,8,1,32.25518798828125,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,9,1,33.3594856262207,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,10,1,33.25117492675781,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,11,1,32.61271667480469,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,12,1,31.123638153076172,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,13,1,29.642948150634766,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,14,1,29.823640823364258,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,15,1,30.940589904785156,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,16,1,31.97099494934082,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,17,1,35.25971221923828,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,18,1,36.532386779785156,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,19,1,37.25762176513672,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,20,1,36.951053619384766,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,21,1,34.4180908203125,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,22,1,31.050432205200195,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,23,1,27.763229370117188,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,0,1,29.98569679260254,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,1,1,29.418012619018555,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,2,1,30.39756202697754,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,3,1,32.2249870300293,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,4,1,33.3577766418457,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,5,1,34.85588073730469,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,6,1,36.08213806152344,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,7,1,37.8535270690918,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,8,1,38.28428649902344,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,9,1,38.460166931152344,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,10,1,38.2200927734375,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,11,1,36.89728927612305,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,12,1,36.89446258544922,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,13,1,36.55292892456055,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,14,1,37.41902542114258,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,15,1,39.8856086730957,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,16,1,40.966285705566406,ug/m3
