STATION,LAT,LON,ALT,PARAMETER,YEAR,MONTH,DAY,HOUR,AVERAGING_PERIOD,CONCENTRATION,UNITS
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,1,1,17.851757049560547,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,2,1,18.488739013671875,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,3,1,18.74123191833496,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,4,1,19.213401794433594,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,5,1,19.32682228088379,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,6,1,19.776294708251953,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,7,1,20.11386489868164,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,8,1,21.211824417114258,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,9,1,22.5903263092041,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,10,1,24.426700592041016,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,11,1,26.2104549407959,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,12,1,27.967422485351562,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,13,1,29.814424514770508,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,14,1,30.161500930786133,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,15,1,29.59227752685547,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,16,1,28.665781021118164,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,17,1,26.099748611450195,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,18,1,24.28171157836914,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,19,1,22.040800094604492,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,20,1,20.5062198638916,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,21,1,19.644319534301758,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,22,1,18.920988082885742,ug/m3
Station87,6.3375502,-75.5678024,1,pm5,2019,3,11,23,1,18.56891632080078,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,0,1,31.9001522064209,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,1,1,34.26886749267578,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,2,1,35.053077697753906,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,3,1,35.47774887084961,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,4,1,34.87844467163086,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,5,1,33.89889907836914,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,6,1,33.07040786743164,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,7,1,32.33958053588867,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,8,1,31.91376304626465,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,9,1,31.99944305419922,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,10,1,32.92306900024414,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,11,1,34.96417236328125,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,12,1,36.92192840576172,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,13,1,37.139034271240234,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,14,1,36.568267822265625,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,15,1,33.91986846923828,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,16,1,31.493642807006836,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,17,1,29.09777069091797,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,18,1,27.759227752685547,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,19,1,25.393630981445312,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,20,1,24.80025291442871,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,21,1,24.232563018798828,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,22,1,24.946332931518555,ug/m3
Station86,6.2904805999999995,-75.5555191,1,pm5,2019,3,11,23,1,26.5765323638916,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,0,1,20.174001693725586,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,1,1,21.008258819580078,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,2,1,21.92724609375,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,3,1,22.484691619873047,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,4,1,22.510784149169922,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,5,1,21.864696502685547,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,6,1,21.283367156982422,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,7,1,20.029239654541016,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,8,1,20.609365463256836,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,9,1,21.00010871887207,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,10,1,22.271270751953125,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,11,1,22.586078643798828,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,12,1,24.000822067260742,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,13,1,25.087810516357422,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,14,1,25.57209014892578,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,15,1,24.97706413269043,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,16,1,24.34854507446289,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,17,1,23.34680938720703,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,18,1,22.298873901367188,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,19,1,21.394676208496094,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,20,1,20.19005584716797,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,21,1,20.474227905273438,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,22,1,20.685583114624023,ug/m3
Station85,6.2778502,-75.63642879999999,1,pm5,2019,3,11,23,1,20.753019332885742,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,0,1,26.38302993774414,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,1,1,28.01266860961914,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,2,1,29.677021026611328,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,3,1,29.931665420532227,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,4,1,30.48944854736328,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,5,1,31.09983253479004,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,6,1,30.800216674804688,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,7,1,30.973426818847656,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,8,1,31.64031219482422,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,9,1,31.502826690673828,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,10,1,33.042606353759766,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,11,1,33.897605895996094,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,12,1,34.82193374633789,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,13,1,35.34425735473633,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,14,1,35.657318115234375,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,15,1,34.703189849853516,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,16,1,32.89551544189453,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,17,1,30.97022819519043,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,18,1,29.591432571411133,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,19,1,27.613422393798828,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,20,1,26.3498477935791,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,21,1,26.0116024017334,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,22,1,25.90794563293457,ug/m3
Station25,6.2633696,-75.5770035,1,pm5,2019,3,11,23,1,26.503984451293945,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,0,1,23.121353149414062,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,1,1,25.349769592285156,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,2,1,27.56287384033203,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,3,1,29.88531494140625,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,4,1,31.96205711364746,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,5,1,33.69843673706055,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,6,1,33.818790435791016,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,7,1,33.283809661865234,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,8,1,33.13417053222656,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,9,1,33.74199295043945,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,10,1,34.19660568237305,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,11,1,34.35599136352539,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,12,1,35.92262649536133,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,13,1,37.565547943115234,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,14,1,38.95359420776367,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,15,1,38.68184280395508,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,16,1,36.192317962646484,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,17,1,33.035858154296875,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,18,1,29.85739517211914,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,19,1,26.651016235351562,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,20,1,24.886390686035156,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,21,1,23.660465240478516,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,22,1,24.25217628479004,ug/m3
Station80,6.258909200000001,-75.5482635,1,pm5,2019,3,11,23,1,23.68989372253418,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,0,1,22.27544593811035,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,1,1,23.843252182006836,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,2,1,24.41377830505371,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,3,1,24.40381622314453,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,4,1,23.781864166259766,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,5,1,23.32183837890625,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,6,1,23.042692184448242,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,7,1,22.942886352539062,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,8,1,23.592985153198242,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,9,1,24.68077850341797,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,10,1,27.13599967956543,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,11,1,28.889026641845703,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,12,1,31.657142639160156,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,13,1,32.564266204833984,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,14,1,32.01243591308594,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,15,1,30.267026901245117,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,16,1,26.88933753967285,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,17,1,24.252382278442383,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,18,1,21.403766632080078,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,19,1,18.98097038269043,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,20,1,18.767772674560547,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,21,1,19.192575454711914,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,22,1,19.4290771484375,ug/m3
Station79,6.221893799999999,-75.6106033,1,pm5,2019,3,11,23,1,20.772785186767578,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,0,1,24.415550231933594,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,1,1,27.032611846923828,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,2,1,30.401321411132812,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,3,1,35.41825866699219,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,4,1,38.794429779052734,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,5,1,42.41926193237305,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,6,1,44.50835418701172,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,7,1,47.17292022705078,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,8,1,47.409912109375,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,9,1,47.45606231689453,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,10,1,46.722190856933594,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,11,1,45.50486755371094,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,12,1,45.38461685180664,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,13,1,44.35599136352539,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,14,1,43.03017044067383,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,15,1,40.17198944091797,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,16,1,35.680274963378906,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,17,1,31.93206787109375,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,18,1,29.296262741088867,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,19,1,26.653276443481445,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,20,1,24.06134605407715,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,21,1,23.65658187866211,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,22,1,23.966596603393555,ug/m3
Station84,6.199870099999999,-75.5609512,1,pm5,2019,3,11,23,1,23.40544891357422,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,0,1,22.26484489440918,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,1,1,25.159133911132812,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,2,1,28.323820114135742,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,3,1,30.14178466796875,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,4,1,31.970766067504883,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,5,1,34.00499725341797,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,6,1,32.68030548095703,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,7,1,31.952404022216797,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,8,1,30.66766357421875,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,9,1,30.461732864379883,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,10,1,30.97843360900879,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,11,1,32.63513946533203,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,12,1,34.98139953613281,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,13,1,36.69662094116211,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,14,1,37.67656326293945,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,15,1,36.76811218261719,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,16,1,33.66111373901367,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,17,1,32.315643310546875,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,18,1,28.520263671875,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,19,1,25.773786544799805,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,20,1,24.64148712158203,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,21,1,23.634281158447266,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,22,1,23.650283813476562,ug/m3
Station44,6.1825418,-75.55063630000001,1,pm5,2019,3,11,23,1,23.884197235107422,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,0,1,34.88151168823242,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,1,1,37.07320785522461,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,2,1,39.37394332885742,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,3,1,40.79676055908203,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,4,1,39.82749557495117,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,5,1,38.21586608886719,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,6,1,36.338626861572266,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,7,1,35.83285140991211,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,8,1,35.810142517089844,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,9,1,36.951271057128906,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,10,1,39.23674011230469,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,11,1,41.02470779418945,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,12,1,43.32486343383789,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,13,1,43.877742767333984,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,14,1,43.66797637939453,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,15,1,43.08852767944336,ug/m3
Station28,6.185666599999999,-75.5972061,1,pm5,2019,3,11,16,1,39.91355514526367,ug/m3
